city_ascii,county_name,county_fips,state_id,metfips,metarea
Lake Hughes,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Shipman,Macoupin,17117,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Willisville,Perry,17145,IL,NA,NA
Orleans,Dickinson,19059,IA,NA,NA
Cousins Island,Cumberland,23005,ME,38860,"Portland-South Portland, ME (Metropolitan Statistical Area)"
Old Green,Adair,40001,OK,NA,NA
Oakwood,Paulding,39125,OH,NA,NA
Kelso,Scott,29201,MO,NA,NA
Dale,Outagamie,55087,WI,11540,"Appleton, WI (Metropolitan Statistical Area)"
La Paloma-Lost Creek,Nueces,48355,TX,18580,"Corpus Christi, TX (Metropolitan Statistical Area)"
Simpson,Vernon,22115,LA,NA,NA
Stannards,Allegany,36003,NY,NA,NA
Grangeville,Kings,06031,CA,25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)"
Yonah,White,13311,GA,NA,NA
Burke,Gregory,46053,SD,NA,NA
Casco,Kewaunee,55061,WI,24580,"Green Bay, WI (Metropolitan Statistical Area)"
McConnell,Logan,54045,WV,NA,NA
Wabasso,Indian River,12061,FL,42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)"
Meadow,Terry,48445,TX,NA,NA
Clayhatchee,Dale,01045,AL,NA,NA
Dexter,Dallas,19049,IA,19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
Hill City,Aitkin,27001,MN,NA,NA
Brownsville,Dodge,55027,WI,NA,NA
Cheneyville,Rapides,22079,LA,10780,"Alexandria, LA (Metropolitan Statistical Area)"
Stuart,Holt,31089,NE,NA,NA
New Salem,Fayette,42051,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Mesa Verde,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Dubois,Clark,16033,ID,NA,NA
St. George Island,St. Mary's,24037,MD,15680,"California-Lexington Park, MD (Metropolitan Statistical Area)"
Welch,Craig,40035,OK,NA,NA
Kevil,Ballard,21007,KY,NA,NA
East Pecos,San Miguel,35047,NM,NA,NA
Wade,Cumberland,37051,NC,22180,"Fayetteville, NC (Metropolitan Statistical Area)"
Cedar Bluffs,Saunders,31155,NE,36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
Penns Creek,Snyder,42109,PA,NA,NA
Bethel,Berks,42011,PA,39740,"Reading, PA (Metropolitan Statistical Area)"
San Simeon,San Luis Obispo,06079,CA,42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)"
Cherry Valley,Cross,05037,AR,NA,NA
Clermont,Fayette,19065,IA,NA,NA
Zeb,Cherokee,40021,OK,NA,NA
Naylor,Ripley,29181,MO,NA,NA
Addison,Lenawee,26091,MI,NA,NA
Summersville,Green,21087,KY,NA,NA
South Wallins,Harlan,21095,KY,NA,NA
Butler,Pendleton,21191,KY,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Pioneer,Hendry,12051,FL,NA,NA
Los Ebanos,Starr,48427,TX,NA,NA
Big Thicket Lake Estates,Liberty,48291,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Wheatland,Mercer,42085,PA,49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
Uvalda,Montgomery,13209,GA,NA,NA
West Point,Tippecanoe,18157,IN,29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"
Galena,Kent,24029,MD,NA,NA
Hulbert,Cherokee,40021,OK,NA,NA
Lake Milton,Mahoning,39099,OH,49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
Timber Lakes,Wasatch,49051,UT,NA,NA
Hot Springs,Sanders,30089,MT,NA,NA
Sanbornville,Carroll,33003,NH,NA,NA
Warrior Run,Luzerne,42079,PA,42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)"
Nelsonia,Accomack,51001,VA,NA,NA
Minnetonka Beach,Hennepin,27053,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Port Sanilac,Sanilac,26151,MI,NA,NA
White City,Morris,20127,KS,NA,NA
Florence,Ravalli,30081,MT,NA,NA
Victory,Saratoga,36091,NY,10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
South Dayton,Cattaraugus,36009,NY,NA,NA
Copake Lake,Columbia,36021,NY,NA,NA
Keithsburg,Mercer,17131,IL,19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
Tusayan,Coconino,04005,AZ,22380,"Flagstaff, AZ (Metropolitan Statistical Area)"
Bernice,Delaware,40041,OK,NA,NA
Carlisle,Sequoyah,40135,OK,22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
Surfside Beach,Brazoria,48039,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Ulysses,Potter,42105,PA,NA,NA
Norwood,San Miguel,08113,CO,NA,NA
Plainview,Yell,05149,AR,NA,NA
Pangburn,White,05145,AR,NA,NA
Holiday Hills,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Cowden,Shelby,17173,IL,NA,NA
Campbellsburg,Washington,18175,IN,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
Fairland,Shelby,18145,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Ainsworth,Washington,19183,IA,26980,"Iowa City, IA (Metropolitan Statistical Area)"
Clark Fork,Bonner,16017,ID,NA,NA
Rudolph,Wood,39173,OH,45780,"Toledo, OH (Metropolitan Statistical Area)"
Clara,Wayne,28153,MS,NA,NA
Colman,Moody,46101,SD,NA,NA
Briny Breezes,Palm Beach,12099,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Center,Oliver,38065,ND,13900,"Bismarck, ND (Metropolitan Statistical Area)"
Chaumont,Jefferson,36045,NY,48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)"
Marion Heights,Northumberland,42097,PA,NA,NA
Martins Creek,Northampton,42095,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
Pickensville,Pickens,01107,AL,46220,"Tuscaloosa, AL (Metropolitan Statistical Area)"
Garfield,Benton,05007,AR,22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)"
Moulton,Appanoose,19007,IA,NA,NA
Eminence,Shannon,29203,MO,NA,NA
Hot Springs,Madison,37115,NC,11700,"Asheville, NC (Metropolitan Statistical Area)"
Doyle,White,47185,TN,NA,NA
Saddle Rock Estates,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Holland,Faulkner,05045,AR,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)"
Cartwright,Bryan,40013,OK,NA,NA
Glenaire,Clay,29047,MO,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)"
New Auburn,Chippewa,55017,WI,20740,"Eau Claire, WI (Metropolitan Statistical Area)"
Hometown,Putnam,54079,WV,26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
Schaghticoke,Rensselaer,36083,NY,10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
Palestine,St. Francis,05123,AR,NA,NA
Holcomb,Dunklin,29069,MO,NA,NA
Clifton,Spartanburg,45083,SC,43900,"Spartanburg, SC (Metropolitan Statistical Area)"
Bedford,Trimble,21223,KY,NA,NA
Placedo,Victoria,48469,TX,47020,"Victoria, TX (Metropolitan Statistical Area)"
Morganza,Pointe Coupee,22077,LA,12940,"Baton Rouge, LA (Metropolitan Statistical Area)"
Stebbins,Nome,02180,AK,NA,NA
Beaver City,Furnas,31065,NE,NA,NA
La Crosse,Mecklenburg,51117,VA,NA,NA
Mulberry Grove,Bond,17005,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Newton,Baker,13007,GA,NA,NA
Fonda,Pocahontas,19151,IA,NA,NA
Brookside,Belmont,39013,OH,48540,"Wheeling, WV-OH (Metropolitan Statistical Area)"
Loa,Wayne,49055,UT,NA,NA
Hungry Horse,Flathead,30029,MT,NA,NA
Corsica,Douglas,46043,SD,NA,NA
Pineville,Wyoming,54109,WV,NA,NA
Carlsbad,Tom Green,48451,TX,41660,"San Angelo, TX (Metropolitan Statistical Area)"
Kasigluk,Bethel,02050,AK,NA,NA
Dorchester,Saline,31151,NE,NA,NA
Lovingston,Nelson,51125,VA,16820,"Charlottesville, VA (Metropolitan Statistical Area)"
Cotton Plant,Woodruff,05147,AR,NA,NA
Grannis,Polk,05113,AR,NA,NA
Richland,Keokuk,19107,IA,NA,NA
Tees Toh,Navajo,04017,AZ,NA,NA
Fairfax,Atchison,29005,MO,NA,NA
Wellington,Jefferson,21111,KY,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
White River,Mellette,46095,SD,NA,NA
Newcastle,Young,48503,TX,NA,NA
Annetta South,Parker,48367,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Egan,Acadia,22001,LA,29180,"Lafayette, LA (Metropolitan Statistical Area)"
Jamestown,Mercer,42085,PA,49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
Emlenton,Venango,42121,PA,NA,NA
Bobtown,Greene,42059,PA,NA,NA
Sugar Grove,Warren,42123,PA,NA,NA
Fountain Lake,Garland,05051,AR,26300,"Hot Springs, AR (Metropolitan Statistical Area)"
Magnet Cove,Hot Spring,05059,AR,NA,NA
North Troy,Orleans,50019,VT,NA,NA
Spanish Valley,San Juan,49037,UT,NA,NA
Cathlamet,Wahkiakum,53069,WA,NA,NA
Rowlesburg,Preston,54077,WV,34060,"Morgantown, WV (Metropolitan Statistical Area)"
Hepzibah,Harrison,54033,WV,NA,NA
Hoffman,Richmond,37153,NC,NA,NA
Jarratt,Greensville,51081,VA,NA,NA
Andover,Henry,17073,IL,19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
Stanfield,Pinal,04021,AZ,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)"
La Mesa,Doña Ana,35013,NM,29740,"Las Cruces, NM (Metropolitan Statistical Area)"
Heilwood,Indiana,42063,PA,NA,NA
Sandy Level,Henry,51089,VA,NA,NA
West Point,Calaveras,06009,CA,NA,NA
Collins,Tattnall,13267,GA,NA,NA
Smithton,Pettis,29159,MO,NA,NA
White Earth,Becker,27005,MN,NA,NA
Heart Butte,Pondera,30073,MT,NA,NA
Garza-Salinas II,Starr,48427,TX,NA,NA
Smiley,Gonzales,48177,TX,NA,NA
Pittman Center,Sevier,47155,TN,NA,NA
Nelliston,Montgomery,36057,NY,NA,NA
Sutersville,Westmoreland,42129,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Cowan,Stanislaus,06099,CA,33700,"Modesto, CA (Metropolitan Statistical Area)"
Dana,Vermillion,18165,IN,45460,"Terre Haute, IN (Metropolitan Statistical Area)"
Central Valley,Sevier,49041,UT,NA,NA
Verndale,Wadena,27159,MN,NA,NA
Brooks,Marion,41047,OR,41420,"Salem, OR (Metropolitan Statistical Area)"
Carolina,Marion,54049,WV,NA,NA
Paukaa,Hawaii,15001,HI,NA,NA
La Barge,Lincoln,56023,WY,NA,NA
El Rancho Vela,Starr,48427,TX,NA,NA
Cooper Landing,Kenai Peninsula,02122,AK,NA,NA
Pleasant Valley,Fairbanks North Star,02090,AK,21820,"Fairbanks, AK (Metropolitan Statistical Area)"
East Nassau,Rensselaer,36083,NY,10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
Hunterstown,Adams,42001,PA,23900,"Gettysburg, PA (Metropolitan Statistical Area)"
Sand Rock,Cherokee,01019,AL,NA,NA
North City,Franklin,17055,IL,NA,NA
East Ellijay,Gilmer,13123,GA,NA,NA
Dansville,Ingham,26065,MI,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
Hartley,Hartley,48205,TX,NA,NA
Annetta North,Parker,48367,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
St. Mary's,Kusilvak,02158,AK,NA,NA
Arnold,Custer,31041,NE,NA,NA
Petersburg,Lincoln,47103,TN,NA,NA
Mountain Park,Fulton,13121,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Bowmans Addition,Allegany,24001,MD,19060,"Cumberland, MD-WV (Metropolitan Statistical Area)"
Corning,Perry,39127,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
Ponce de Leon,Holmes,12059,FL,NA,NA
Arroyo Colorado Estates,Cameron,48061,TX,15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)"
Wilson,East Feliciana,22037,LA,12940,"Baton Rouge, LA (Metropolitan Statistical Area)"
Akiachak,Bethel,02050,AK,NA,NA
Stem,Granville,37077,NC,20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
Mead,Saunders,31155,NE,36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
Overton,Dawson,31047,NE,NA,NA
Lamar,Clinton,42035,PA,NA,NA
Lewis Run,McKean,42083,PA,NA,NA
Millsboro,Washington,42125,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Noxen,Wyoming,42131,PA,42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)"
Hot Springs,Bath,51017,VA,NA,NA
West Goshen,Tulare,06107,CA,47300,"Visalia, CA (Metropolitan Statistical Area)"
Taylor,Columbia,05027,AR,NA,NA
Sharpsville,Tipton,18159,IN,NA,NA
Buchtel,Athens,39009,OH,NA,NA
Harveysburg,Warren,39165,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Humboldt,Minnehaha,46099,SD,43620,"Sioux Falls, SD (Metropolitan Statistical Area)"
Tuntutuliak,Bethel,02050,AK,NA,NA
Fox,Fairbanks North Star,02090,AK,21820,"Fairbanks, AK (Metropolitan Statistical Area)"
Freeburg,Snyder,42109,PA,NA,NA
Fulton,Sonoma,06097,CA,42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)"
Hickman,Stanislaus,06099,CA,33700,"Modesto, CA (Metropolitan Statistical Area)"
Carroll,Fairfield,39045,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
St. Francis,Todd,46121,SD,NA,NA
Newton Grove,Sampson,37163,NC,NA,NA
Palmyra,Otoe,31131,NE,NA,NA
Medaryville,Pulaski,18131,IN,NA,NA
Lanesville,Harrison,18061,IN,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
Stoutsville,Fairfield,39045,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
Meyers Lake,Stark,39151,OH,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)"
Port Washington,Tuscarawas,39157,OH,NA,NA
Riverlea,Franklin,39049,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
Good Thunder,Blue Earth,27013,MN,31860,"Mankato, MN (Metropolitan Statistical Area)"
Vanderbilt,Otsego,26137,MI,NA,NA
Coulee City,Grant,53025,WA,NA,NA
Gresham,Shawano,55115,WI,NA,NA
Loraine,Mitchell,48335,TX,NA,NA
Grey Forest,Bexar,48029,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Ocracoke,Hyde,37095,NC,NA,NA
Howells,Colfax,31037,NE,NA,NA
Richfield,Juniata,42067,PA,NA,NA
Johnson Village,Chaffee,08015,CO,NA,NA
Bonanza,Sebastian,05131,AR,22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
Grand Tower,Jackson,17077,IL,16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)"
Arabi,Crisp,13081,GA,NA,NA
Coatesville,Hendricks,18063,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Quasqueton,Buchanan,19019,IA,NA,NA
Belt,Cascade,30013,MT,24500,"Great Falls, MT (Metropolitan Statistical Area)"
East Cathlamet,Wahkiakum,53069,WA,NA,NA
Lind,Adams,53001,WA,NA,NA
Andover,Sussex,34037,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Allison,Fayette,42051,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Madison,Yolo,06113,CA,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)"
Sidell,Vermilion,17183,IL,19180,"Danville, IL (Metropolitan Statistical Area)"
Icehouse Canyon,Gila,04007,AZ,NA,NA
Metamora,Lapeer,26087,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Britton,Lenawee,26091,MI,NA,NA
Shedd,Linn,41043,OR,10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)"
Bailey,Nash,37127,NC,40580,"Rocky Mount, NC (Metropolitan Statistical Area)"
Boys Town,Douglas,31055,NE,36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
Titusville,Dutchess,36027,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Oakland,Susquehanna,42115,PA,NA,NA
Calpella,Mendocino,06045,CA,NA,NA
Dexter,Laurens,13175,GA,NA,NA
Pendergrass,Jackson,13157,GA,NA,NA
Collegeville,Jasper,18073,IN,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Middle Point,Van Wert,39161,OH,NA,NA
Cook,St. Louis,27137,MN,20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
Big Sandy,Chouteau,30015,MT,NA,NA
Paradise,Wise,48497,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Richardton,Stark,38089,ND,NA,NA
Dudley,Laurens,13175,GA,NA,NA
West Baden Springs,Orange,18117,IN,NA,NA
Anthon,Woodbury,19193,IA,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
Washington Grove,Montgomery,24031,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Mulliken,Eaton,26045,MI,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
Quonochontaug,Washington,44009,RI,39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)"
Helen,White,13311,GA,NA,NA
Norway,White,18181,IN,NA,NA
Fort Duchesne,Uintah,49047,UT,NA,NA
Graceville,Big Stone,27011,MN,NA,NA
Waubay,Day,46037,SD,NA,NA
St. John,Whitman,53075,WA,NA,NA
South Cle Elum,Kittitas,53037,WA,NA,NA
Cove,Chambers,48071,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Wickett,Ward,48475,TX,NA,NA
Sorrel,St. Mary,22101,LA,NA,NA
Culbertson,Hitchcock,31087,NE,NA,NA
Wausa,Knox,31107,NE,NA,NA
Andersonville,Anderson,47001,TN,28940,"Knoxville, TN (Metropolitan Statistical Area)"
Morris,Otsego,36077,NY,NA,NA
Avery,Calaveras,06009,CA,NA,NA
North Gate,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Leary,Calhoun,13037,GA,NA,NA
Brooks,Fayette,13113,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Matthews,Grant,18053,IN,NA,NA
Arcadia,Iron,29093,MO,NA,NA
Lewistown Heights,Fergus,30027,MT,NA,NA
Ravenna,Estill,21065,KY,NA,NA
Park City,Barren,21009,KY,NA,NA
Rosalia,Whitman,53075,WA,NA,NA
Lincoln Park,Denton,48121,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Deport,Lamar,48277,TX,NA,NA
Rote,Clinton,42035,PA,NA,NA
Subiaco,Logan,05083,AR,NA,NA
Prairie du Rocher,Randolph,17157,IL,NA,NA
Westfield,Clark,17023,IL,NA,NA
Melba,Canyon,16027,ID,14260,"Boise City, ID (Metropolitan Statistical Area)"
Galesville,Anne Arundel,24003,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Fairplay,Washington,24043,MD,25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
Akins,Sequoyah,40135,OK,22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
Amalga,Cache,49005,UT,30860,"Logan, UT-ID (Metropolitan Statistical Area)"
Sabin,Clay,27027,MN,22020,"Fargo, ND-MN (Metropolitan Statistical Area)"
Green Isle,Sibley,27143,MN,NA,NA
Polonia,Portage,55097,WI,NA,NA
Switzer,Logan,54045,WV,NA,NA
Robinette,Logan,54045,WV,NA,NA
Hawk Cove,Hunt,48231,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Buffalo Gap,Taylor,48441,TX,10180,"Abilene, TX (Metropolitan Statistical Area)"
Moscow,Fayette,47047,TN,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
Sand Ridge,Oswego,36075,NY,45060,"Syracuse, NY (Metropolitan Statistical Area)"
Wall,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Carlock,McLean,17113,IL,14010,"Bloomington, IL (Metropolitan Statistical Area)"
Hammon,Roger Mills,40129,OK,NA,NA
Caledonia,Marion,39101,OH,NA,NA
Hide-A-Way Hills,Hocking,39073,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
Rawson,Hancock,39063,OH,NA,NA
South Boardman,Kalkaska,26079,MI,NA,NA
Attica,Harper,20077,KS,NA,NA
Pryor,Big Horn,30003,MT,NA,NA
Kilmichael,Montgomery,28097,MS,NA,NA
Olanta,Florence,45041,SC,22500,"Florence, SC (Metropolitan Statistical Area)"
Star Prairie,St. Croix,55109,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Pratt,Kanawha,54039,WV,16620,"Charleston, WV (Metropolitan Statistical Area)"
Auburn,Lincoln,56023,WY,NA,NA
San Perlita,Willacy,48489,TX,NA,NA
Edgeley,LaMoure,38045,ND,NA,NA
Wauneta,Chase,31029,NE,NA,NA
Pleasant Hill,Cumberland,47035,TN,NA,NA
Evans Mills,Jefferson,36045,NY,48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)"
Smock,Fayette,42051,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Dushore,Sullivan,42113,PA,NA,NA
Stinson Beach,Marin,06041,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Grimes,Dale,01045,AL,NA,NA
Hartman,Johnson,05071,AR,NA,NA
Crescent City,Iroquois,17075,IL,NA,NA
Leeton,Johnson,29101,MO,NA,NA
Ranier,Koochiching,27071,MN,NA,NA
Ironton,Crow Wing,27035,MN,NA,NA
Terry,Prairie,30079,MT,NA,NA
State Line,Greene,28041,MS,NA,NA
Bluffview,Sauk,55111,WI,NA,NA
Ontario,Vernon,55123,WI,NA,NA
Waterproof,Tensas,22107,LA,NA,NA
Wyalusing,Bradford,42015,PA,NA,NA
De Valls Bluff,Prairie,05117,AR,NA,NA
Turrell,Crittenden,05035,AR,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
Irwinton,Wilkinson,13319,GA,NA,NA
Idaville,White,18181,IN,NA,NA
Olustee,Jackson,40065,OK,NA,NA
Hamler,Henry,39069,OH,NA,NA
Bloomsdale,Ste. Genevieve,29186,MO,NA,NA
Hollyvilla,Jefferson,21111,KY,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
Whitesville,Daviess,21059,KY,36980,"Owensboro, KY (Metropolitan Statistical Area)"
Lake Preston,Kingsbury,46077,SD,NA,NA
Wausaukee,Marinette,55075,WI,NA,NA
Cokeville,Lincoln,56023,WY,NA,NA
Junction City,Union,22111,LA,33740,"Monroe, LA (Metropolitan Statistical Area)"
Martin,Red River,22081,LA,NA,NA
Turtle Lake,McLean,38055,ND,NA,NA
San Ardo,Monterey,06053,CA,41500,"Salinas, CA (Metropolitan Statistical Area)"
Berlin,Colquitt,13071,GA,NA,NA
Francisco,Gibson,18051,IN,NA,NA
Sabula,Jackson,19097,IA,NA,NA
Peninsula,Summit,39153,OH,10420,"Akron, OH (Metropolitan Statistical Area)"
Beverly Hills,St. Louis,29189,MO,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Lyle,Mower,27099,MN,NA,NA
Halstad,Norman,27107,MN,NA,NA
New Lothrop,Shiawassee,26155,MI,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
Trego,Lincoln,30053,MT,NA,NA
Martin,Floyd,21071,KY,NA,NA
Kieler,Grant,55043,WI,NA,NA
Gauley Bridge,Fayette,54019,WV,13220,"Beckley, WV (Metropolitan Statistical Area)"
Gilbert,Franklin,22041,LA,NA,NA
Springmont,Berks,42011,PA,39740,"Reading, PA (Metropolitan Statistical Area)"
Quantico,Prince William,51153,VA,NA,NA
North Washington,Adams,08001,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
Union,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Lake Petersburg,Menard,17129,IL,44100,"Springfield, IL (Metropolitan Statistical Area)"
Wilsonville,Macoupin,17117,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Young,Gila,04007,AZ,NA,NA
Vaughn,Pierce,53053,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Fieldsboro,Burlington,34005,NJ,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
South Van Horn,Fairbanks North Star,02090,AK,21820,"Fairbanks, AK (Metropolitan Statistical Area)"
Odessa,Schuyler,36097,NY,NA,NA
Saylorsburg,Monroe,42089,PA,20700,"East Stroudsburg, PA (Metropolitan Statistical Area)"
Lavelle,Schuylkill,42107,PA,NA,NA
Fayette City,Fayette,42051,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Danforth,Iroquois,17075,IL,NA,NA
Enfield,White,17193,IL,NA,NA
Leesburg,Kosciusko,18085,IN,NA,NA
Kirkersville,Licking,39089,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
Valley City,Medina,39103,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Trenton,Cache,49005,UT,30860,"Logan, UT-ID (Metropolitan Statistical Area)"
Mayfield,Sanpete,49039,UT,NA,NA
Horton Bay,Charlevoix,26029,MI,NA,NA
Cecil,Shawano,55115,WI,NA,NA
Neosho,Dodge,55027,WI,NA,NA
Harts,Lincoln,54043,WV,16620,"Charleston, WV (Metropolitan Statistical Area)"
